database_id,sku,name,description,parent_id,colour_value,size_value,price,stock_status,stock_quantity,image_url,slug,product_type,weight,length,width,height,customiser_template,background_color,personalisation_options,material,product_style,corporate_category,sports_category,quality
18230,MS45003A,Fusion Baseball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,8.94,instock,,https://trophymade.com/app/uploads/2023/04/MS45003A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-baseball-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Baseball,Baseball,
18232,MS45003AG,Fusion Baseball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18230,Gold,,8.94,outofstock,-154,https://trophymade.com/app/uploads/2023/04/MS45003AG.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-baseball-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Baseball,Baseball,
18234,MS45003AS,Fusion Baseball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18230,Silver,,8.94,instock,71,https://trophymade.com/app/uploads/2023/04/MS45003AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-baseball-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Baseball,Baseball,
18236,MS45003AZ,Fusion Baseball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18230,Bronze,,8.94,instock,714,https://trophymade.com/app/uploads/2023/04/MS45003AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-baseball-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Baseball,Baseball,
18238,MS45005A,Fusion Basketball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,8.94,instock,,https://trophymade.com/app/uploads/2023/04/MS45005A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-basketball-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Basketball,Basketball,
18240,MS45005AG,Fusion Basketball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18238,Gold,,8.94,instock,287,https://trophymade.com/app/uploads/2023/04/MS45005AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-basketball-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Basketball,Basketball,
18242,MS45005AS,Fusion Basketball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18238,Silver,,8.94,instock,92,https://trophymade.com/app/uploads/2023/04/MS45005AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-basketball-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Basketball,Basketball,
18244,MS45005AZ,Fusion Basketball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18238,Bronze,,8.94,instock,460,https://trophymade.com/app/uploads/2023/04/MS45005AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-basketball-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Basketball,Basketball,
18246,MS45009A,Fusion Track Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,8.94,instock,,https://trophymade.com/app/uploads/2023/04/MS45009A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-track-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Track,Track,
18248,MS45009AG,Fusion Track Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18246,Gold,,8.94,instock,101,https://trophymade.com/app/uploads/2023/04/MS45009AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-track-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Track,Track,
18250,MS45009AS,Fusion Track Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18246,Silver,,8.94,instock,595,https://trophymade.com/app/uploads/2023/04/MS45009AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-track-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Track,Track,
18252,MS45009AZ,Fusion Track Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18246,Bronze,,8.94,instock,625,https://trophymade.com/app/uploads/2023/04/MS45009AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-track-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Track,Track,
18254,MS45015A,Fusion Soccer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,8.94,instock,,https://trophymade.com/app/uploads/2023/04/MS45015A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-soccer-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Soccer,Soccer,
18256,MS45015AG,Fusion Soccer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18254,Gold,,8.94,instock,31,https://trophymade.com/app/uploads/2023/04/MS45015AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-soccer-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Soccer,Soccer,
18258,MS45015AS,Fusion Soccer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18254,Silver,,8.94,instock,314,https://trophymade.com/app/uploads/2023/04/MS45015AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-soccer-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Soccer,Soccer,
18260,MS45015AZ,Fusion Soccer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18254,Bronze,,8.94,instock,655,https://trophymade.com/app/uploads/2023/04/MS45015AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-soccer-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Soccer,Soccer,
18262,MS45017A,Fusion Graduate Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,8.94,instock,,https://trophymade.com/app/uploads/2023/04/MS45017A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-graduate-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18264,MS45017AG,Fusion Graduate Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18262,Gold,,8.94,instock,328,https://trophymade.com/app/uploads/2023/04/MS45017AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-graduate-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18266,MS45017AS,Fusion Graduate Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18262,Silver,,8.94,instock,681,https://trophymade.com/app/uploads/2023/04/MS45017AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-graduate-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18268,MS45017AZ,Fusion Graduate Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18262,Bronze,,8.94,instock,111,https://trophymade.com/app/uploads/2023/04/MS45017AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-graduate-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18270,MS45019A,Fusion Star Performer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,8.94,instock,,https://trophymade.com/app/uploads/2023/04/MS45019A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-star-performer-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Achievement,Achievement,
18272,MS45019AG,Fusion Star Performer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18270,Gold,,8.94,instock,711,https://trophymade.com/app/uploads/2023/04/MS45019AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-star-performer-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Achievement,Achievement,
18274,MS45019AS,Fusion Star Performer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18270,Silver,,8.94,instock,471,https://trophymade.com/app/uploads/2023/04/MS45019AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-star-performer-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Achievement,Achievement,
18276,MS45019AZ,Fusion Star Performer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18270,Bronze,,8.94,instock,486,https://trophymade.com/app/uploads/2023/04/MS45019AZ.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-star-performer-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Achievement,Achievement,
18278,MS45026A,Fusion Music Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,8.94,instock,,https://trophymade.com/app/uploads/2023/04/MS45026A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-music-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Music,Music,
18280,MS45026AG,Fusion Music Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18278,Gold,,8.94,instock,520,https://trophymade.com/app/uploads/2023/04/MS45026AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-music-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Music,Music,
18282,MS45026AS,Fusion Music Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18278,Silver,,8.94,instock,626,https://trophymade.com/app/uploads/2023/04/MS45026AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-music-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Music,Music,
18284,MS45026AZ,Fusion Music Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18278,Bronze,,8.94,instock,344,https://trophymade.com/app/uploads/2023/04/MS45026AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-music-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Music,Music,
18286,MS45041A,Fusion Hockey Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,8.94,instock,,https://trophymade.com/app/uploads/2023/04/MS45041A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-hockey-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Hockey,Hockey,
18288,MS45041AG,Fusion Hockey Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18286,Gold,,8.94,outofstock,-400,https://trophymade.com/app/uploads/2023/04/MS45041AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-hockey-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Hockey,Hockey,
18290,MS45041AS,Fusion Hockey Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18286,Silver,,8.94,instock,39,https://trophymade.com/app/uploads/2023/04/MS45041AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-hockey-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Hockey,Hockey,
18292,MS45041AZ,Fusion Hockey Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18286,Bronze,,8.94,instock,640,https://trophymade.com/app/uploads/2023/04/MS45041AZ.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-hockey-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Hockey,Hockey,
18294,MS45050A,Fusion Victory Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,8.94,instock,,https://trophymade.com/app/uploads/2023/04/MS45050A.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-victory-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Achievement,Achievement,
18296,MS45050AG,Fusion Victory Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18294,Gold,,8.94,instock,413,https://trophymade.com/app/uploads/2023/04/MS45050AG.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-victory-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Achievement,Achievement,
18298,MS45050AS,Fusion Victory Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18294,Silver,,8.94,outofstock,0,https://trophymade.com/app/uploads/2023/04/MS45050AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-victory-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Achievement,Achievement,
18300,MS45050AZ,Fusion Victory Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18294,Bronze,,8.94,instock,453,https://trophymade.com/app/uploads/2023/04/MS45050AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-victory-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Achievement,Achievement,
18302,MS45063A,Fusion Knowledge Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,8.94,instock,,https://trophymade.com/app/uploads/2023/04/MS45063A.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-knowledge-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18304,MS45063AG,Fusion Knowledge Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18302,Gold,,8.94,instock,668,https://trophymade.com/app/uploads/2023/04/MS45063AG.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-knowledge-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18306,MS45063AS,Fusion Knowledge Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18302,Silver,,8.94,instock,33,https://trophymade.com/app/uploads/2023/04/MS45063AS.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-knowledge-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18308,MS45063AZ,Fusion Knowledge Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18302,Bronze,,8.94,instock,115,https://trophymade.com/app/uploads/2023/04/MS45063AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-knowledge-medal,variable,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18312,MS43601A,Imperial Place Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.96,instock,,https://trophymade.com/app/uploads/2023/04/MS43601A.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-place-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,"1st / 2nd / 3rd Place, Achievement","1st / 2nd / 3rd Place, Achievement",
18314,MS43601AG,Imperial Place Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18312,Gold,,7.96,instock,3617,https://trophymade.com/app/uploads/2023/04/MS43601AG.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-place-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,"1st / 2nd / 3rd Place, Achievement","1st / 2nd / 3rd Place, Achievement",
18316,MS43601AS,Imperial Place Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18312,Silver,,7.96,instock,1747,https://trophymade.com/app/uploads/2023/04/MS43601AS.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-place-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,"1st / 2nd / 3rd Place, Achievement","1st / 2nd / 3rd Place, Achievement",
18318,MS43601AZ,Imperial Place Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18312,Bronze,,7.96,instock,1401,https://trophymade.com/app/uploads/2023/04/MS43601AZ.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-place-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,"1st / 2nd / 3rd Place, Achievement","1st / 2nd / 3rd Place, Achievement",
18320,MS43603A,Imperial Baseball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.96,instock,,https://trophymade.com/app/uploads/2023/04/MS43603A.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-baseball-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Baseball,Baseball,
18322,MS43603AG,Imperial Baseball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18320,Gold,,7.96,instock,755,https://trophymade.com/app/uploads/2023/04/MS43603AG.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-baseball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Baseball,Baseball,
18324,MS43603AS,Imperial Baseball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18320,Silver,,7.96,instock,416,https://trophymade.com/app/uploads/2023/04/MS43603AS.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-baseball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Baseball,Baseball,
18326,MS43603AZ,Imperial Baseball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18320,Bronze,,7.96,instock,997,https://trophymade.com/app/uploads/2023/04/MS43603AZ.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-baseball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Baseball,Baseball,
18328,MS43605A,Imperial Basketball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.96,instock,,https://trophymade.com/app/uploads/2023/04/MS43605A.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-basketball-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Basketball,Basketball,
18330,MS43605AG,Imperial Basketball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18328,Gold,,7.96,instock,233,https://trophymade.com/app/uploads/2023/04/MS43605AG.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-basketball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Basketball,Basketball,
18332,MS43605AS,Imperial Basketball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18328,Silver,,7.96,instock,240,https://trophymade.com/app/uploads/2023/04/MS43605AS.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-basketball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Basketball,Basketball,
18334,MS43605AZ,Imperial Basketball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18328,Bronze,,7.96,instock,844,https://trophymade.com/app/uploads/2023/04/MS43605AZ.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-basketball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Basketball,Basketball,
18336,MS43609A,Imperial Track Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.96,instock,,https://trophymade.com/app/uploads/2023/04/MS43609A.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-track-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Track,Track,
18338,MS43609AG,Imperial Track Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18336,Gold,,7.96,instock,222,https://trophymade.com/app/uploads/2023/04/MS43609AG.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-track-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Track,Track,
18340,MS43609AS,Imperial Track Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18336,Silver,,7.96,instock,211,https://trophymade.com/app/uploads/2023/04/MS43609AS.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-track-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Track,Track,
18342,MS43609AZ,Imperial Track Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18336,Bronze,,7.96,outofstock,0,https://trophymade.com/app/uploads/2023/04/MS43609AZ.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-track-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Track,Track,
18344,MS43615A,Imperial Soccer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.96,instock,,https://trophymade.com/app/uploads/2023/04/MS43615A.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-soccer-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Soccer,Soccer,
18346,MS43615AG,Imperial Soccer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18344,Gold,,7.96,instock,671,https://trophymade.com/app/uploads/2023/04/MS43615AG.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-soccer-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Soccer,Soccer,
18348,MS43615AS,Imperial Soccer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18344,Silver,,7.96,instock,204,https://trophymade.com/app/uploads/2023/04/MS43615AS.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-soccer-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Soccer,Soccer,
18350,MS43615AZ,Imperial Soccer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18344,Bronze,,7.96,instock,2037,https://trophymade.com/app/uploads/2023/04/MS43615AZ.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-soccer-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Soccer,Soccer,
18352,MS43618A,Imperial Volleyball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.96,instock,,https://trophymade.com/app/uploads/2023/04/MS43618A.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-volleyball-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Volleyball,Volleyball,
18354,MS43618AG,Imperial Volleyball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18352,Gold,,7.96,instock,66,https://trophymade.com/app/uploads/2023/04/MS43618AG.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,imperial-volleyball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Volleyball,Volleyball,
